SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_1400_88,979300,12510400,489216,3175400,40312514,415600,24278344,260500,24285928,250600,25028,292100,
seq_1400_89,979300,12827600,483716,2723500,40342528,349500,24295253,194500,24307644,282600,25010,290600,
seq_1400_90,979300,12821700,481116,3156100,40372490,459200,24313905,205100,24324687,232000,25018,313800,
seq_1400_91,979300,12723600,487245,2689700,40402500,396000,24332138,205300,24343178,236300,25044,296600,
seq_1400_92,979300,13405000,490398,2759900,40432494,378800,24351684,218300,24359629,236900,24995,285600,
seq_1400_93,979300,12951300,485596,3167900,40462498,371000,24369387,201500,24377100,345400,24996,334900,
seq_1400_94,979300,13070900,484786,2540800,40492396,460800,24386690,214100,24394697,272500,25023,277900,
seq_1400_95,979300,13265600,473420,2699600,40522440,352300,24404455,199300,24413090,282500,25045,353800,
seq_1400_96,979300,13477300,496911,2672500,40552476,548500,24422988,202100,24430749,235000,25002,317100,
seq_1400_97,979300,13258700,485670,2782100,40582550,351000,24440615,198200,24448422,319700,25062,278000,
seq_1400_98,979300,12273800,493617,3397400,40612486,380400,24458262,225900,24467294,224300,24997,396500,
seq_1400_99,979300,13648100,481840,2801700,40642404,374900,24477350,230700,24484452,258100,25035,286300,
seq_1450_0,1050525,14966700,513662,3001500,40673636,393300,24496145,252300,24504302,283800,26083,298600,
seq_1450_1,1050525,14551900,534659,3439500,40704896,367000,24516194,251800,24522976,246400,26071,292600,
seq_1450_2,1050525,15165500,532413,3156300,40736040,533900,24535162,255400,24541726,260300,26077,302800,
seq_1450_3,1050525,15241000,532302,2943900,40767288,365100,24553295,278100,24561029,249400,26060,287500,
seq_1450_4,1050525,14196600,529622,2971600,40798500,463800,24572447,250600,24581324,269100,26053,289000,
seq_1450_5,1050525,14099500,512066,2679200,40829752,344400,24590775,234400,24599292,229600,26093,271100,
seq_1450_6,1050525,13979100,518459,2946100,40860928,381000,24609501,212200,24618124,408600,26104,302500,
seq_1450_7,1050525,14025900,530138,2971200,40892066,402500,24627632,208900,24637329,248000,26097,329000,
seq_1450_8,1050525,14597900,534214,3071600,40923288,529100,24646365,214800,24655561,246900,26050,287600,
seq_1450_9,1050525,14400000,517083,3050200,40954486,368400,24665544,227100,24673919,243900,26160,289400,
seq_1450_10,1050525,14193600,532884,2982500,40985678,373900,24684489,209200,24693458,258000,26090,290600,
seq_1450_11,1050525,14141000,529914,3090100,41016798,368600,24703101,257100,24710956,232300,26086,342800,
seq_1450_12,1050525,14245700,536640,3109000,41047936,376800,24722332,203000,24729192,244300,26056,288500,
seq_1450_13,1050525,14366400,533114,2931100,41079174,419500,24742144,205800,24750674,269900,26088,343800,
seq_1450_14,1050525,13799900,530972,3035400,41110384,383500,24760276,214900,24771259,314500,26115,297600,
seq_1450_15,1050525,13624100,531455,3048000,41141610,358900,24777893,205200,24789973,243500,26073,289900,
seq_1450_16,1050525,13778600,527756,2953800,41172832,380800,24797024,274600,24809802,271200,26050,290000,
seq_1450_17,1050525,14421500,515666,2861000,41204096,385800,24816739,204500,24827238,228100,26105,272500,
seq_1450_18,1050525,13817200,544606,3325200,41235374,458500,24838809,207200,24846150,272400,26014,272100,
seq_1450_19,1050525,14241400,528961,2869800,41266544,433600,24856925,217400,24864964,257100,26014,298600,
seq_1450_20,1050525,14171300,538914,2910500,41297780,430600,24877178,262800,24883857,325100,26105,301600,
seq_1450_21,1050525,13760800,521148,3006100,41329036,369900,24897357,223800,24903295,250600,26084,298900,
seq_1450_22,1050525,15491000,539583,3519900,41360218,474600,24915468,207200,24923749,274100,26037,289100,
seq_1450_23,1050525,13491400,522430,2976100,41391482,355200,24935542,215700,24942287,248100,26036,287400,
seq_1450_24,1050525,13785500,534321,2877800,41422682,492200,24953899,213000,24961318,246300,26008,344900,
seq_1450_25,1050525,14467600,531812,2791200,41453954,371000,24973570,215500,24979333,248000,26074,290700,
seq_1450_26,1050525,13914400,530466,3116800,41485170,377300,24991993,213800,24997679,308500,26075,297900,
seq_1450_27,1050525,14872100,531278,3068700,41516444,496300,25011396,211900,25016607,282300,26056,289200,
seq_1450_28,1050525,14362100,525770,2804700,41547620,364500,25030850,252700,25035581,246200,26043,287600,
seq_1450_29,1050525,13580500,527300,3266400,41578820,376300,25048841,283200,25054917,256600,26067,290300,
seq_1450_30,1050525,13965400,521090,2730800,41610006,365500,25068836,218200,25072959,244100,26054,458200,
seq_1450_31,1050525,13910900,528293,2876100,41641184,377500,25086715,207200,25091805,241700,26065,340400,
seq_1450_32,1050525,13865100,521688,3069700,41672444,407200,25106088,226900,25113431,299400,26026,318900,
seq_1450_33,1050525,14141600,531947,2938400,41703558,428800,25123997,257100,25133248,276900,26063,290500,
seq_1450_34,1050525,14602800,522839,2864100,41734734,500100,25142748,206200,25153287,256000,26100,288800,
seq_1450_35,1050525,13801400,543678,3276500,41766020,419900,25161915,209700,25171725,317500,26078,289500,
seq_1450_36,1050525,14188400,531685,3175900,41797190,347100,25179983,195500,25191643,239000,26048,295600,
seq_1450_37,1050525,15337800,519485,2720700,41828448,358800,25199697,204400,25209888,228200,26095,270800,
seq_1450_38,1050525,14959000,526738,2854300,41859626,437700,25218823,255400,25229279,275900,26015,303100,
seq_1450_39,1050525,13553900,519415,2927600,41890772,362000,25237827,240300,25248865,234000,26015,269800,
seq_1450_40,1050525,13532100,541601,3153200,41921950,451200,25256190,206100,25266918,245100,26054,289400,
seq_1450_41,1050525,14420500,542984,3107000,41953138,433200,25275283,196900,25285122,225200,26063,346700,
seq_1450_42,1050525,14205100,528555,3504400,41984396,361900,25294650,215000,25304202,247100,26088,398800,
seq_1450_43,1050525,14656100,516906,3071900,42015594,466700,25314814,226900,25323620,245300,26038,327600,
seq_1450_44,1050525,14308600,520384,2795900,42046882,366700,25335012,217200,25342349,240300,26083,341100,
seq_1450_45,1050525,13369300,536040,3208100,42078202,453800,25353312,203500,25360572,236900,26078,328400,
seq_1450_46,1050525,13983400,536318,2804500,42109330,344100,25373087,199300,25378529,268200,26068,271400,
seq_1450_47,1050525,13726600,527757,2933700,42140490,363500,25393436,208100,25398170,361000,26026,287800,
seq_1450_48,1050525,13789200,537377,3073900,42171660,369000,25412274,213100,25418691,266800,26118,359500,
seq_1450_49,1050525,17657700,531560,2999800,42202906,369700,25434064,262900,25439633,245400,26064,288500,
seq_1450_50,1050525,15025800,537508,3025400,42234078,393600,25453100,208300,25458256,249500,26075,290900,
seq_1450_51,1050525,14474200,526407,2977600,42265222,427100,25472325,256000,25477337,390400,26085,588700,
seq_1450_52,1050525,14108900,518871,2948100,42296384,402600,25492932,221200,25496831,290200,26095,339200,
seq_1450_53,1050525,13987000,533735,5338900,42327618,411500,25512202,215600,25515376,239600,26073,327100,
seq_1450_54,1050525,14077000,523609,2885600,42358926,483600,25530870,348700,25532810,552500,26093,426900,
seq_1450_55,1050525,13506300,532646,2987900,42390114,385000,25549477,196900,25552297,234200,26038,362400,
seq_1450_56,1050525,13696500,544141,3031600,42421340,431800,25568553,209900,25570628,396200,26057,416300,
seq_1450_57,1050525,13196300,533959,3476100,42452630,375900,25589973,205400,25589189,346100,26111,360900,
seq_1450_58,1050525,14299700,543539,3068400,42483858,357700,25608623,225500,25607601,237000,26035,288400,
seq_1450_59,1050525,14241600,522935,2884100,42515016,368900,25628171,254000,25626574,249300,26145,291500,
seq_1450_60,1050525,14281300,536947,2921600,42546222,357300,25647426,211400,25644790,304400,26104,289100,
seq_1450_61,1050525,13504000,503400,3104000,42577398,366300,25666190,215500,25666026,261400,26094,289200,
seq_1450_62,1050525,13863400,534851,2869800,42608590,356400,25684201,224400,25683800,241700,26029,290300,
seq_1450_63,1050525,13846300,521213,2915700,42639706,433300,25702742,207500,25701977,248400,26035,288400,
seq_1450_64,1050525,13738100,530149,3080900,42670898,478900,25721288,208200,25720920,339800,26081,345400,
seq_1450_65,1050525,14592700,528380,2929200,42702134,361800,25740052,206500,25738753,241700,26011,286900,
seq_1450_66,1050525,13585500,528471,3103200,42733338,386700,25759461,228300,25756512,290200,26118,296900,
seq_1450_67,1050525,14134600,519094,2754500,42764504,364200,25777702,207000,25775160,246700,26141,290100,
seq_1450_68,1050525,14462300,530028,3213400,42795750,451300,25798808,218600,25793938,345000,26095,356300,
seq_1450_69,1050525,14087700,508659,2669100,42826982,401700,25819703,295300,25813010,252100,26062,337200,
seq_1450_70,1050525,13706600,530284,3276700,42858140,356000,25837929,198100,25831881,236800,26074,336000,
seq_1450_71,1050525,13956300,521348,3118900,42889412,377800,25858084,224800,25851532,249500,26069,297900,
seq_1450_72,1050525,13618100,535022,2923700,42920514,395700,25876279,200200,25872335,241200,26080,311600,
seq_1450_73,1050525,14093600,500428,2982000,42951724,387700,25897603,238000,25890925,241500,26097,375900,
seq_1450_74,1050525,14512900,537945,3073900,42982962,414700,25915791,217500,25909199,255400,26060,337500,
seq_1450_75,1050525,14191800,536794,3090800,43014162,346100,25933818,242700,25927945,233100,26136,310800,
seq_1450_76,1050525,14304600,535472,3015100,43045334,456100,25952895,207700,25946050,251600,26081,338800,
seq_1450_77,1050525,13773500,537901,3767400,43076498,365800,25971792,224800,25964527,242800,26099,342600,
seq_1450_78,1050525,14327600,532976,3030500,43107676,457000,25990796,209800,25982147,240900,26068,427100,
seq_1450_79,1050525,13708400,531961,2896300,43138922,362200,26009542,282700,26000188,236600,26063,289400,
seq_1450_80,1050525,13719700,517410,4365700,43170114,446000,26029934,200100,26019529,241400,26036,271400,
seq_1450_81,1050525,13943000,527827,2919200,43201320,446500,26048366,963800,26037626,480500,26059,316400,
seq_1450_82,1050525,13471700,532260,3452300,43232444,395100,26066979,210900,26056249,284600,26065,288200,
seq_1450_83,1050525,15108900,529488,2958500,43263618,364800,26085197,205800,26074920,284700,26102,289900,
seq_1450_84,1050525,15817800,543826,3523500,43294860,383700,26106252,305600,26095132,249900,26088,298000,
seq_1450_85,1050525,15071200,541086,3877600,43326028,409200,26124517,213400,26113290,247700,26052,338400,
seq_1450_86,1050525,16034000,539517,3109600,43357270,479500,26143791,219300,26131103,252200,26063,297100,
seq_1450_87,1050525,15357400,521293,3061400,43388422,704300,26161466,298500,26149955,453800,26151,301200,
seq_1450_88,1050525,14782900,540052,2980600,43419606,429900,26179707,213900,26168567,245800,26076,299100,
seq_1450_89,1050525,15769300,523050,3848100,43450788,358200,26200829,404200,26186797,257500,26034,288900,
seq_1450_90,1050525,17468000,527729,4182900,43482026,374700,26218591,205500,26206312,258700,25934,287300,
seq_1450_91,1050525,16069400,532601,3257600,43513188,368400,26236439,217200,26224716,254500,26094,298600,
seq_1450_92,1050525,15445200,532616,3043800,43544340,384800,26255754,221100,26244045,247500,26020,342500,
seq_1450_93,1050525,14695700,530281,3073600,43575520,407700,26274546,218200,26261710,335600,26110,353400,
seq_1450_94,1050525,15992800,515541,3356200,43606652,385900,26292608,236200,26280399,258400,26073,297300,
seq_1450_95,1050525,14813200,537533,2813500,43637892,356800,26313354,220400,26298770,282900,26035,287300,
seq_1450_96,1050525,17130200,514506,3410800,43669120,383800,26332330,221400,26317966,259800,26123,312800,
seq_1450_97,1050525,13858000,540008,3433900,43700260,457200,26351708,260100,26335816,331000,26052,306900,
seq_1450_98,1050525,13895400,524717,2946500,43731516,454700,26369660,225000,26354888,243400,26099,288800,
seq_1450_99,1050525,16531000,518445,2998900,43762698,753800,26390624,227300,26373175,301900,26131,298300,
seq_1500_0,1124250,15748000,547569,2978800,43795188,429400,26409726,224200,26392978,261400,27109,301500,
seq_1500_1,1124250,15226100,567688,3746100,43827636,500800,26428581,217800,26414483,315100,27078,390800,
seq_1500_2,1124250,15798400,571752,3028400,43860058,593200,26447951,471000,26434858,452900,27147,368000,
seq_1500_3,1124250,16258100,567849,3071600,43892468,403700,26467963,234200,26454164,269600,27090,310500,
seq_1500_4,1124250,15855000,565964,3559800,43924820,377500,26488084,225100,26473148,254700,27142,301500,
seq_1500_5,1124250,16012300,574349,3868500,43957208,396800,26508207,257600,26493088,257500,27033,300600,
seq_1500_6,1124250,16519500,571387,4212400,43989572,402500,26528299,270900,26513465,269900,27081,310300,
seq_1500_7,1124250,16333900,556051,3425800,44021974,394100,26547310,217000,26534369,308800,27144,300500,
seq_1500_8,1124250,15135600,582245,3159100,44054424,372100,26566249,212300,26553486,256300,27084,301200,
seq_1500_9,1124250,16750700,579253,3203600,44086846,386600,26586090,218800,26572443,258100,27178,336900,
seq_1500_10,1124250,16211300,554097,4015000,44119192,384700,26608412,239100,26592001,257300,27154,310600,
seq_1500_11,1124250,17054600,545109,3387600,44151606,403900,26629043,222500,26610511,333500,27166,352300,
seq_1500_12,1124250,15786100,556901,3045000,44184008,570900,26649557,520700,26630912,270200,27172,301300,
seq_1500_13,1124250,16286000,561027,3204300,44216426,460900,26668282,217100,26650400,297900,27105,298900,
seq_1500_14,1124250,15382300,564572,3306500,44248830,496900,26687437,214500,26672735,259900,27107,507800,
seq_1500_15,1124250,15470900,564072,2965500,44281260,453200,26706410,258600,26696625,298800,27075,312700,
seq_1500_16,1124250,15156700,573537,3089100,44313714,368700,26726336,259800,26717574,235600,27094,284100,
seq_1500_17,1124250,15341900,559701,4433300,44346118,359300,26745488,208500,26737069,276100,27126,320100,
seq_1500_18,1124250,19070500,563482,3725500,44378538,436900,26764786,222500,26756318,258300,27177,358300,
seq_1500_19,1124250,15523500,570814,3773300,44410902,379300,26784252,222100,26776142,254900,27104,338100,
seq_1500_20,1124250,15642500,549093,3959500,44443272,411500,26802709,212200,26795785,349600,27146,312800,
seq_1500_21,1124250,16085000,567778,3329100,44475686,373700,26824631,279400,26815356,249600,27096,301600,
seq_1500_22,1124250,14872800,583006,3496300,44508022,388300,26844219,223700,26834059,312800,27092,300600,
seq_1500_23,1124250,15480600,560626,2993300,44540454,372100,26863892,220300,26853571,369500,27170,300800,
seq_1500_24,1124250,15574000,558706,3055100,44572918,384100,26883374,216100,26873532,270100,27181,301000,
seq_1500_25,1124250,14404400,576914,3262500,44605430,393600,26902296,216000,26893798,275500,27089,299000,
seq_1500_26,1124250,14582100,563139,3063500,44637808,579700,26922971,274900,26911877,252100,27114,299800,
seq_1500_27,1124250,14712800,568638,3225300,44670280,385000,26942219,269300,26932854,269800,27120,299700,
seq_1500_28,1124250,15049800,547879,2867800,44702716,504300,26964387,245200,26952862,266700,27170,300300,
seq_1500_29,1124250,14906000,550519,3422500,44735118,410300,26983727,214500,26971908,251700,27145,301000,
seq_1500_30,1124250,14962800,567853,3627500,44767492,359600,27002878,216800,26990697,243200,27122,283400,
seq_1500_31,1124250,15085100,564162,3227400,44799892,740800,27022992,314900,27008821,306500,27094,409600,
seq_1500_32,1124250,15237700,574944,3208700,44832300,390400,27044259,236000,27032829,291500,27067,309600,
seq_1500_33,1124250,14573600,561492,2893400,44864788,371700,27064515,215100,27051880,279000,27069,295400,
seq_1500_34,1124250,20861600,545311,3032800,44897216,382200,27084520,232300,27073028,274200,27144,353800,
seq_1500_35,1124250,15567600,574150,3252600,44929640,388000,27104710,261400,27092627,263900,27040,300400,
seq_1500_36,1124250,14959200,568345,3139200,44962066,409800,27123864,219400,27112576,241300,27135,340200,
seq_1500_37,1124250,17316200,542986,3977100,44994486,503000,27142926,263400,27132808,661500,27099,547800,
seq_1500_38,1124250,19066400,557352,3142100,45026952,517800,27163263,234100,27152003,316900,27136,301600,
